0.0045868,0
0.013792,0
0.022997,0
0.032202,-5.4768e-07
0.041407,1.0802e-05
0.050612,-2.7148e-05
0.059817,3.5752e-05
0.069022,0.0023362
0.078227,0.0023017
0.087432,0.0015474
0.096637,0.0005574
0.10584,0.00098398
0.11505,-0.00026366
0.12425,0.00051558
0.13346,-0.00042993
0.14266,-0.00032698
0.15187,-0.00044481
0.16107,-0.00033152
0.17028,-0.00053881
0.17948,-0.00036225
0.18869,-0.00048383
0.19789,-0.0004893
0.2071,-0.00053855
0.2163,-8.1436e-05
0.22551,-0.00074142
0.23471,-0.00036006
0.24392,-0.00038531
0.25312,-0.00081186
0.26233,-0.00021334
0.27153,-9.6572e-05
0.28074,-0.00054084
0.28994,-0.00029445
0.29915,-0.00042578
0.30835,-0.00031791
0.31756,-0.00023822
0.32676,-0.00038814
0.33597,-0.00016491
0.34517,-0.00020357
0.35438,-0.00051748
0.36358,-0.00013004
0.37279,-0.00026643
0.38199,-5.9378e-05
0.3912,-0.00043167
0.4004,-0.00033585
0.40961,6.3552e-05
0.41881,1.7733e-05
0.42802,-0.00060233
0.43722,0.00040807
0.44643,-0.00077506
0.45563,0.00032243
0.46484,-0.00033985
0.47404,-5.588e-05
0.48325,-4.2052e-05
0.49245,6.0762e-05
0.50166,-0.00058156
0.51086,0.00019256
0.52007,-0.00064974
0.52927,0.00072821
0.53848,-0.00079683
0.54768,0.00012398
0.55689,-1.6191e-05
0.56609,3.9066e-05
0.5753,-0.0004004
0.5845,0.00042836
0.59371,-0.00074634
0.60291,0.00045262
0.61212,-0.00015678
0.62133,-0.00024892
0.63053,1.1533e-05
0.63974,7.3563e-05
0.64894,-0.00015577
0.65815,-2.4772e-05
0.66735,-5.686e-05
0.67656,-0.00029744
0.68576,0.00041601
0.69497,4.5786e-05
0.70417,-0.00068835
0.71338,0.00057679
0.72258,-0.00062951
0.73179,0.00041673
0.74099,-0.00042621
0.7502,0.00040181
0.7594,-0.00029665
0.76861,4.8948e-05
0.77781,-0.0003287
0.78702,-0.0088794
0.79622,0.0092569
0.80543,0.00026978
0.81463,0.0050493
0.82384,-0.016635
0.83304,0.0099837
0.84225,-0.0049631
0.85145,0.015949
0.86066,-0.020106
0.86986,0.010476
0.87907,-0.020717
0.88827,0.022439
0.89748,-0.023587
0.90668,0.032446
0.91589,-0.018397
0.92509,0.016057
0.9343,-0.015063
0.9435,-0.0028374
0.95271,0.0149
0.96191,-0.0011375
0.97112,-0.017263
0.98032,-0.0030799
0.98953,0.018961
0.99873,0.0054642
1.0079,-0.0036961
1.0171,-0.012848
1.0263,-0.0029479
1.0356,-0.0034502
1.0448,0.012924
1.054,0.007794
1.0632,-0.010428
1.0724,0.0013947
1.0816,0.0002451
1.0908,0.0039883
1.1,-0.0075787
1.1092,0.0054713
1.1184,0.00091646
1.1276,-0.0021381
1.1368,-0.00062772
1.146,0.0028043
1.1552,-0.00052156
1.1644,0.0078786
1.1736,-0.040938
1.1828,0.035868
1.192,-0.0026842
1.2012,0.0073321
1.2104,-0.0096984
1.2197,-0.0016746
1.2289,-0.0035552
1.2381,0.0047262
1.2473,0.0038914
1.2565,0.00069559
1.2657,-0.00058215
1.2749,-0.01666
1.2841,0.023852
1.2933,-0.01741
1.3025,0.017621
1.3117,-0.0081007
1.3209,-0.014613
1.3301,0.025713
1.3393,-0.015421
1.3485,-0.018499
1.3577,0.028311
1.3669,-0.01611
1.3761,0.0086844
1.3853,0.003917
1.3945,-0.016357
1.4038,0.019743
1.413,-0.011775
1.4222,0.005316
1.4314,-0.0046017
1.4406,0.0040719
1.4498,-0.0017749
1.459,0.0015221
1.4682,-0.0035816
1.4774,0.0020334
1.4866,-0.00052486
1.4958,0.00099839
1.505,-0.0004916
1.5142,-4.7318e-05
1.5234,0.00023621
1.5326,0.0038075
1.5418,-0.015533
1.551,0.022441
1.5602,-0.017464
1.5694,-0.010065
1.5786,0.017973
1.5879,-0.00070688
1.5971,0.0051944
1.6063,-0.00479
1.6155,0.0029838
1.6247,-0.012012
1.6339,0.011948
1.6431,-0.014229
1.6523,0.0013185
1.6615,0.012046
1.6707,-0.0063961
1.6799,0.0032374
1.6891,-0.0077181
1.6983,0.011743
1.7075,-0.011008
1.7167,0.004524
1.7259,0.001057
1.7351,0.002202
1.7443,-9.6251e-05
1.7535,-0.0021454
1.7628,-0.0005023
1.772,0.0002868
1.7812,0.00085266
1.7904,-0.002859
1.7996,0.0021969
1.8088,0.0022699
1.818,-0.0019449
1.8272,-0.00061473
1.8364,-0.0014922
1.8456,0.0023016
1.8548,0.00027525
1.864,0.0013101
1.8732,0.0011434
1.8824,-0.0063995
1.8916,0.0021619
1.9008,0.0078915
1.91,-3.9039e-05
1.9192,-0.009272
1.9284,0.0035793
1.9376,0.0084333
1.9469,-0.022915
1.9561,0.012319
1.9653,0.0072168
1.9745,-0.0073088
1.9837,-0.0013174
1.9929,0.0081338
2.0021,-0.0074128
2.0113,0.010421
2.0205,-0.012001
2.0297,0.012882
2.0389,-0.0153
2.0481,0.015583
2.0573,-0.020346
2.0665,0.022039
2.0757,-0.020732
2.0849,0.018071
2.0941,-0.014008
2.1033,0.0083854
2.1125,-0.0074659
2.1217,0.0057625
2.131,-0.0010903
2.1402,-0.0026885
2.1494,0.0015471
2.1586,-0.0017691
2.1678,0.0059314
2.177,-0.0038687
2.1862,0.00084872
2.1954,-0.00081504
2.2046,0.0035026
2.2138,0.0024856
2.223,-0.0049404
2.2322,-0.0087205
2.2414,-0.0055883
2.2506,0.025153
2.2598,-0.018451
2.269,0.0063377
2.2782,-0.01535
2.2874,0.020859
2.2966,-0.0053557
2.3058,0.0044996
2.3151,0.0037685
2.3243,-0.017131
2.3335,0.005876
2.3427,0.0016562
2.3519,-0.0029387
2.3611,-0.0011524
2.3703,0.0022589
2.3795,-0.00070327
2.3887,-0.0022434
2.3979,0.0017145
2.4071,-5.1962e-05
2.4163,-0.00016109
2.4255,-7.9084e-05
2.4347,0.00042924
2.4439,0.0034561
2.4531,-0.0027802
2.4623,0.011135
2.4715,-0.032218
2.4807,0.02224
2.4899,0.0054327
